baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000020601.8	792.231234414445	-0.92574364624709	0.118781814980521	-7.79364792833738	6.51017835250538e-15	8.71605431854847e-14
ENSMUSG00000055862.7	239.503938464325	-1.21364810282351	0.155722316406485	-7.79366844027357	6.50912109025169e-15	8.71605431854847e-14
ENSMUSG00000021775.11	956.978016103194	-1.07962359727949	0.13856803176387	-7.791289112912	6.63289470562442e-15	8.87460717890305e-14
ENSMUSG00000026429.9	105.713528882047	1.71156272435943	0.219858088790328	7.78485219159568	6.97947556598771e-15	9.33228520248583e-14
ENSMUSG00000004864.13	771.45517823311	1.1881549786467	0.152644301335509	7.78381484438885	7.03697242074603e-15	9.40308620950462e-14
ENSMUSG00000002602.16	6873.22196489245	-0.61249557602258	0.0786991063383401	-7.78275134903519	7.09640252805151e-15	9.47637742367627e-14
ENSMUSG00000029847.13	33.7534328971503	3.87011003905963	0.497585125841296	7.77778482127295	7.38054661137459e-15	9.84945849395376e-14
ENSMUSG00000034311.3	459.693903403793	0.99125059946969	0.127462136938543	7.77682395163066	7.43679846780371e-15	9.9181287109297e-14
ENSMUSG00000046761.13	443.305678997185	1.28331325950908	0.165047166386962	7.77543345700514	7.51894959368604e-15	1.00212288882343e-13
ENSMUSG00000006362.16	38.0562641302264	3.38765687921742	0.435759213946118	7.77414859123623	7.59565373111841e-15	1.01169412381316e-13
ENSMUSG00000032353.9	1455.24640620196	-0.849468737290519	0.109277088125724	-7.77353013207308	7.6328486686473e-15	1.01599404575913e-13
ENSMUSG00000050295.4	709.438939417616	-0.957809462122916	0.123240262345214	-7.77188756252361	7.7325074458702e-15	1.02859753387669e-13
ENSMUSG00000047797.14	61.5336865469973	9.39300615465186	1.20886111714781	7.77012844685892	7.84065766890604e-15	1.04231364962289e-13
ENSMUSG00000028469.15	1860.39980648705	-0.974225816559715	0.125495992722212	-7.76300338701797	8.29413966525271e-15	1.10189003837991e-13
ENSMUSG00000016487.15	4439.0866395061	-0.649210675025633	0.0836439127481194	-7.76160097843138	8.38639069886856e-15	1.11343062648329e-13
ENSMUSG00000026879.14	12891.940692005	-0.893836831776747	0.115195130610614	-7.75932825492528	8.53804007950633e-15	1.13283745378184e-13
ENSMUSG00000002578.18	132.326849842383	1.62188695878451	0.209031469608929	7.75905638427961	8.55636063361886e-15	1.1345405109385e-13
ENSMUSG00000078249.5	672.209581983983	0.879422271758682	0.113383836504346	7.75615201312204	8.75450805152944e-15	1.16007046153675e-13
ENSMUSG00000030189.15	3956.60798519577	0.792102700168	0.102165720461705	7.75311617818922	8.96645145193648e-15	1.18739467530926e-13
ENSMUSG00000018774.13	126.022223972484	1.76250938508466	0.227425396411724	7.74983538731032	9.20117481694472e-15	1.21769866339412e-13
ENSMUSG00000044674.6	1834.80974770314	-1.0539649824065	0.136016445039883	-7.74880553669419	9.27609457133625e-15	1.22682874813357e-13
ENSMUSG00000073295.4	50.5250327754984	3.53342385617983	0.456066609904767	7.74760480035506	9.36420420767023e-15	1.23769050502018e-13
ENSMUSG00000013629.16	2275.76078068738	0.814635461195383	0.105153385780532	7.74711584556703	9.40031906682312e-15	1.24167049742807e-13
ENSMUSG00000031093.14	1018.05967749324	1.12971910714644	0.145845244027465	7.74601266348937	9.4823058424463e-15	1.25170067869178e-13
ENSMUSG00000031762.7	415.947776714741	-1.41101550018169	0.182234434470042	-7.74285883063253	9.72059513666425e-15	1.28233743878763e-13
ENSMUSG00000042515.13	291.095551844392	-1.10691232413321	0.142976779289513	-7.74190277353936	9.7939874640116e-15	1.29108965577905e-13
ENSMUSG00000049225.14	703.612132175757	-1.05577868378369	0.136373231944933	-7.74183224028899	9.79942354156691e-15	1.29108965577905e-13
ENSMUSG00000004880.11	571.412979990905	0.85091704167219	0.109958947503113	7.73849751197463	1.00598517923475e-14	1.32455782510953e-13
ENSMUSG00000059013.12	89.9972573244	2.47114629167081	0.319449038837548	7.73565104676207	1.02875278138206e-14	1.35367374573078e-13
ENSMUSG00000029730.16	1116.08126792226	0.792185036468024	0.102419227873878	7.73472962951398	1.03623085289557e-14	1.36264686536204e-13
ENSMUSG00000023066.10	322.00196556405	1.11950980883064	0.144775376067376	7.73273632050271	1.05259172928374e-14	1.38328207879505e-13
ENSMUSG00000069441.3	63.0965636881566	9.41917814802314	1.21819697330215	7.73206497344246	1.05815909568304e-14	1.38971561233039e-13
ENSMUSG00000027993.16	1750.92376407488	0.897400825566303	0.11612393060009	7.72795771662941	1.09285629293056e-14	1.43437388447136e-13
ENSMUSG00000035455.12	279.595349174417	1.22174826338131	0.158270391399454	7.71937348848639	1.16902886471353e-14	1.53337742971461e-13
ENSMUSG00000003051.13	42.2428411039591	5.96714556988108	0.773231141293172	7.71715629546615	1.18953752942544e-14	1.55928921395217e-13
ENSMUSG00000042489.15	326.402782672241	1.07511203720762	0.139333962984925	7.71608023037381	1.19961815196641e-14	1.57150737640438e-13
ENSMUSG00000056671.7	147.122388504233	1.70716281976834	0.221621058635793	7.70307131586195	1.32834175938062e-14	1.73903476536633e-13
ENSMUSG00000006205.13	1410.52084127731	-0.91324086852797	0.118558300043494	-7.70288430411823	1.33028796686729e-14	1.7404811255313e-13
ENSMUSG00000030498.15	670.127579435972	-0.841202051498737	0.109242237066827	-7.70033710481548	1.35707737084991e-14	1.7744086862219e-13
ENSMUSG00000031333.7	485.994618899232	1.26466184869582	0.164367274921189	7.69412189441116	1.42469185970599e-14	1.86163936310918e-13
ENSMUSG00000069255.13	234.839330091018	1.25361069595874	0.162961840463004	7.69266407643045	1.44102503072681e-14	1.88179310357222e-13
ENSMUSG00000040511.14	1815.58857334486	0.782483497660509	0.101738509205212	7.69112407655002	1.45847906467531e-14	1.90338419260624e-13
ENSMUSG00000041757.17	377.759529292535	1.00959568468783	0.131284335051415	7.69014585245407	1.46967390168584e-14	1.91678465676996e-13
ENSMUSG00000002100.15	57.6507624260243	9.2980987345122	1.20944285997097	7.68791899332509	1.49547441244222e-14	1.9485901127884e-13
ENSMUSG00000028266.17	990.975825877542	-0.799256245376383	0.103963169649504	-7.68787877544472	1.49594445207058e-14	1.9485901127884e-13
ENSMUSG00000028860.13	194.222914424826	1.4319451906572	0.186282769121214	7.6869438725459	1.5069120252485e-14	1.96164098440938e-13
ENSMUSG00000049775.16	8900.68395741359	-1.06395606820192	0.138456112174309	-7.68442831084593	1.5368170353692e-14	1.99931197337181e-13
ENSMUSG00000030770.15	5872.8732776208	-0.656229489452853	0.0854184497640088	-7.68252633085547	1.55981469075093e-14	2.02795517776134e-13
ENSMUSG00000004952.13	396.095360198565	-1.0617027565577	0.138202832094446	-7.68220694516698	1.56370958202133e-14	2.03174200402709e-13
ENSMUSG00000066363.12	166.191383751349	-1.70392437600917	0.221815849980898	-7.68170703831989	1.56982513648719e-14	2.03840759248196e-13
ENSMUSG00000057098.14	377.647862227697	-1.17872728543552	0.153468069549022	-7.68060280486559	1.58341716957832e-14	2.05476688536559e-13
ENSMUSG00000032350.9	764.359264829589	-0.964406379342316	0.125589724107127	-7.67902299490429	1.60306461748149e-14	2.0789587217934e-13
ENSMUSG00000044337.5	1063.38978548851	-1.12034612430133	0.145918245124985	-7.67790294724083	1.61713929723399e-14	2.09589764180984e-13
ENSMUSG00000043681.5	55.5573854650003	9.24149423853548	1.20372433400221	7.67741747631606	1.62327749683348e-14	2.10253569329998e-13
ENSMUSG00000002308.16	342.491715245219	1.01512516221399	0.13222440605885	7.67729039192799	1.62488810899806e-14	2.10330478940081e-13
ENSMUSG00000026175.12	109.300336815025	9.25309066444415	1.20556453201653	7.67531759495832	1.65009305285766e-14	2.1345950468018e-13
ENSMUSG00000021388.14	2962.77842472448	-1.05047128238339	0.136931921416786	-7.67148573915078	1.70015384047579e-14	2.1979801368901e-13
ENSMUSG00000027510.17	220.109629879393	1.66958787640152	0.217666141499955	7.67040691260594	1.71451558304346e-14	2.21516270051555e-13
ENSMUSG00000027488.12	404.057423248656	-1.2745044342041	0.16617541968795	-7.66963270860042	1.72489556956163e-14	2.22718257530476e-13
ENSMUSG00000026398.14	56.5953063163436	9.26375438658483	1.20806756738584	7.66824194000244	1.74369753312146e-14	2.25005511370041e-13
ENSMUSG00000032547.12	3226.5972600726	-0.67122936033455	0.0875883902987918	-7.66345126385785	1.8100197332557e-14	2.33418068468791e-13
ENSMUSG00000004207.14	18927.3696508049	-0.829413735483942	0.108242393796634	-7.66255906204592	1.82264266165632e-14	2.34899460787296e-13
ENSMUSG00000020875.9	736.748134972524	-1.03514731157345	0.135101148213255	-7.66201712763752	1.83035222020324e-14	2.35746174812603e-13
ENSMUSG00000000958.10	98.966797913639	1.73040978661079	0.225890715405995	7.66038472852111	1.8537691043782e-14	2.38613652296596e-13
ENSMUSG00000035093.16	1780.17142164267	-0.727964530989223	0.0950322550973924	-7.66018369492736	1.85667325131095e-14	2.38838844548302e-13
ENSMUSG00000038859.7	358.148885972618	1.29305565958854	0.168813647948765	7.65966303850615	1.86421551750955e-14	2.39660024733903e-13
ENSMUSG00000076431.4	2655.11589509517	-0.817299416745626	0.106708987523268	-7.65914320541571	1.87177592437837e-14	2.40482515501655e-13
ENSMUSG00000024738.6	55.3427763567179	9.24087980051368	1.20668555779007	7.6580677881299	1.88751257472849e-14	2.42353802658342e-13
ENSMUSG00000037306.13	852.795483041327	-1.05545871046893	0.13788844806689	-7.65443897052877	1.94157992649158e-14	2.4914131997195e-13
ENSMUSG00000037902.18	879.259896017401	-0.843647216552831	0.110259258072804	-7.65148642661616	1.9866928595149e-14	2.54772112827437e-13
ENSMUSG00000021759.14	1062.04918013611	-0.940825057753756	0.123072598515921	-7.64447219851338	2.0980413338471e-14	2.68884665369438e-13
ENSMUSG00000022594.14	973.818612811608	-0.959227754076165	0.125679768337897	-7.63231637646905	2.30572738620259e-14	2.95318705780809e-13
ENSMUSG00000048922.18	346.137136121926	1.09300660289175	0.143223247903243	7.63148873449755	2.32058122973163e-14	2.97037269412121e-13
ENSMUSG00000027763.13	4520.9131574094	-0.913680879018471	0.119779367294322	-7.62803227014358	2.38363904271077e-14	3.04920059359754e-13
ENSMUSG00000038260.10	532.794978154035	1.11375176782288	0.146110490892601	7.62266803033021	2.48485340630439e-14	3.17671153951831e-13
ENSMUSG00000031925.17	415.383938026376	-0.971332669767079	0.127455633799314	-7.62094731172491	2.51820724613105e-14	3.21736361249047e-13
ENSMUSG00000010048.10	363.129940059947	1.28261957479975	0.168306351179428	7.62074375572657	2.52218191955617e-14	3.22045265469255e-13
ENSMUSG00000035992.15	1492.4802329264	-0.948524197109273	0.124504590336949	-7.61838735858867	2.56864496737864e-14	3.27775577731198e-13
ENSMUSG00000024056.10	365.412473759344	1.08605338412339	0.142579440535691	7.61718085049944	2.59275954136317e-14	3.30596291159016e-13
ENSMUSG00000028015.3	258.800767075616	-1.19767981012663	0.157235219220277	-7.6171217623245	2.59394624390178e-14	3.30596291159016e-13
ENSMUSG00000043782.9	46.8723339768928	2.7259697358215	0.357886410220205	7.616857354668	2.59926304558308e-14	3.31069926711121e-13
ENSMUSG00000028403.15	1003.58907074457	1.25397490368838	0.164688162701629	7.61423822524663	2.65251178601358e-14	3.3744751718279e-13
ENSMUSG00000028944.14	621.646089752	0.942029134376156	0.123719486985896	7.61423408168146	2.65259687183571e-14	3.3744751718279e-13
ENSMUSG00000037321.17	376.378593395127	-0.993581833372757	0.130508475822231	-7.61315942978399	2.67475513184341e-14	3.40057221279538e-13
ENSMUSG00000028661.8	98.8022416240769	9.11250680576316	1.19708284485319	7.61226079292843	2.69342382535381e-14	3.42220342920415e-13
ENSMUSG00000023393.15	125.080373110514	1.52467121930404	0.200299270337748	7.61196591846347	2.69957756352501e-14	3.42791662992724e-13
ENSMUSG00000056999.15	2527.730305239	0.739758331974447	0.0973032683513018	7.60260517975243	2.90227918854718e-14	3.68304570644775e-13
ENSMUSG00000020471.11	409.042096968158	1.09409315759586	0.143962745572203	7.59983531327644	2.96507840504216e-14	3.76043205446334e-13
ENSMUSG00000017817.11	644.417423837014	-1.18185568890968	0.155571381215034	-7.5968708362632	3.03377067194513e-14	3.84519279100398e-13
ENSMUSG00000045930.3	214.585642216821	-1.26258446566443	0.166252011569554	-7.594401136832	3.09219122669956e-14	3.91683867264424e-13
ENSMUSG00000025726.11	98.3325503509579	9.10721920105244	1.19967628216773	7.59139722642206	3.16474131292513e-14	4.00628360207199e-13
ENSMUSG00000027186.15	81.58087605276	7.93789546794618	1.04568055494514	7.59112850517011	3.17131242770958e-14	4.01214664019404e-13
ENSMUSG00000027956.11	189.852297828875	1.25660793054286	0.165544059154703	7.59077635862819	3.17994388153238e-14	4.02060752992037e-13
ENSMUSG00000023169.15	2321.58764497136	0.685042825229178	0.0902528322804578	7.5902640163184	3.19254316452199e-14	4.0340717995197e-13
ENSMUSG00000041577.5	3941.98143870751	-0.882746156033599	0.116437817342613	-7.58126677551986	3.42197140228174e-14	4.32133568108656e-13
ENSMUSG00000026600.12	1394.20193774524	-0.664322928108317	0.0876331921130557	-7.58072269296402	3.43635381007824e-14	4.33685043084005e-13
ENSMUSG00000026646.16	113.307456347476	1.70620004899408	0.225100199353626	7.57973584160932	3.46259232886915e-14	4.36463877651788e-13
ENSMUSG00000051323.16	2714.35419810504	-0.811514749889751	0.107063377552545	-7.5797604039857	3.46193687691438e-14	4.36463877651788e-13
ENSMUSG00000030726.16	336.909088692086	1.06394995090626	0.140403297268159	7.57781313977406	3.51428048437796e-14	4.42709450787808e-13
ENSMUSG00000074480.4	867.72461279803	0.762776205771153	0.100671275663007	7.57690017085425	3.53908886506187e-14	4.4556331816071e-13
ENSMUSG00000039395.8	69.2764433500514	2.07234554934132	0.273557146507508	7.57554893300675	3.57612285380669e-14	4.49951953959802e-13
ENSMUSG00000051329.13	952.506972965105	0.852940495438804	0.112671397571547	7.57015989703319	3.72765119109094e-14	4.68732309347819e-13
ENSMUSG00000029650.10	76.0367014624408	2.16868633767776	0.286529821292338	7.56879799769643	3.76693367939373e-14	4.73384101812025e-13
ENSMUSG00000038080.17	597.355413021701	1.07522323255087	0.142118388903593	7.56568689559412	3.85820353399927e-14	4.84559442020491e-13
ENSMUSG00000056380.13	35.7612402050149	5.39052598393661	0.712552662471008	7.56509135092304	3.87592126002029e-14	4.86489267375727e-13
ENSMUSG00000068105.11	95.7340688806943	9.06347846439233	1.19859055046352	7.56178034349368	3.97589396692747e-14	4.98734788998756e-13
ENSMUSG00000019877.10	7029.31074550391	-0.666392233451097	0.0881958454471512	-7.55582340724217	4.16218242984072e-14	5.21786324613669e-13
ENSMUSG00000002732.14	562.459572745238	-0.90955485640579	0.12040285740736	-7.55426304650303	4.21238085203863e-14	5.27759527101266e-13
ENSMUSG00000043336.14	1831.63714538767	-0.981914932591867	0.130076458619405	-7.54875204178865	4.3944860811465e-14	5.50241795329996e-13
ENSMUSG00000054766.13	2852.45068675449	0.885523572932159	0.117429414641268	7.54090085211889	4.6673588376774e-14	5.84055157636764e-13
ENSMUSG00000060681.15	489.131410133324	-0.866026287984509	0.114851491671129	-7.54040087232238	4.68528937454882e-14	5.85944442034718e-13
ENSMUSG00000022206.7	219.651075056274	-1.28289406113341	0.170150805217548	-7.53974722301878	4.70883307568543e-14	5.8853300405168e-13
ENSMUSG00000029405.16	4304.16237726864	0.89200927746902	0.118312269415527	7.53944862925564	4.71962675195159e-14	5.89525841570765e-13
ENSMUSG00000049658.13	1171.11870267128	0.975316852674735	0.129370390117604	7.53894961426743	4.7377196535177e-14	5.91428672498573e-13
ENSMUSG00000040713.12	312.575849996627	-1.04501243838451	0.138688878425653	-7.5349404382465	4.88557773403253e-14	6.09518549025711e-13
ENSMUSG00000024036.16	33.1316044488351	5.00586461227186	0.664385583601517	7.53457741382038	4.89918792790505e-14	6.1084811506158e-13
ENSMUSG00000039461.12	405.227014201425	-0.974243718620308	0.129308273039812	-7.53427213679016	4.91066195766241e-14	6.11909895146066e-13
ENSMUSG00000019880.10	121.304699666492	-1.82072523692845	0.241907064750614	-7.52654842389768	5.20991637674913e-14	6.48808670999734e-13
ENSMUSG00000067780.3	670.718750773207	-1.05380235567638	0.140047803482641	-7.52459038607485	5.28858577686391e-14	6.58209366994164e-13
ENSMUSG00000032336.17	6604.58773559175	-0.639182660678026	0.0849588255802026	-7.52344039966308	5.33533274140229e-14	6.63628128417958e-13
ENSMUSG00000075334.2	120.089342029369	-1.52297855278444	0.202451073066447	-7.52269933528373	5.36567202406221e-14	6.67000756116147e-13
ENSMUSG00000054387.13	3442.56053505081	0.950448209716855	0.126469492917584	7.51523697763405	5.68079379433013e-14	7.05749066881193e-13
ENSMUSG00000038587.10	5467.69218926367	0.750526004119647	0.0998868907341562	7.51375879861085	5.74533969986417e-14	7.13339445928514e-13
ENSMUSG00000011349.5	50.451019121972	9.10271452206998	1.21170705756081	7.51230626682485	5.80946788659306e-14	7.20868885627939e-13
ENSMUSG00000025959.13	616.945088828072	-0.827287602973886	0.110198826344058	-7.5072269861656	6.03929601334222e-14	7.48937877913573e-13
ENSMUSG00000036052.14	311.684048138284	-1.03592710300277	0.138001817080694	-7.50661929615773	6.0673845879154e-14	7.51970342726364e-13
ENSMUSG00000021124.13	1060.28526726551	-0.695178251974527	0.0926686468615092	-7.50176327721125	6.29650090683735e-14	7.79898929688207e-13
ENSMUSG00000087370.3	283.680797315744	1.28763828347175	0.171696484233647	7.49950291189139	6.40602995015043e-14	7.92990601549142e-13
ENSMUSG00000031451.6	2824.18640772859	-0.937071717175967	0.124959829429973	-7.49898364498886	6.43145508969327e-14	7.95661773506611e-13
ENSMUSG00000067049.8	92.7857587139992	9.01712132923743	1.20251800486713	7.49853332153123	6.45358481765229e-14	7.97922306952406e-13
ENSMUSG00000002835.9	453.824723024946	0.939478625382825	0.125348842584051	7.49491264550666	6.63425318220584e-14	8.19770173679378e-13
ENSMUSG00000039813.14	882.517203893613	0.865653524407014	0.115515778079229	7.49381200387437	6.69015308933215e-14	8.26183980016929e-13
ENSMUSG00000050917.5	89.4900013354141	8.96699630673842	1.19721540595036	7.48987714505759	6.89381125949639e-14	8.50826288202165e-13
ENSMUSG00000038619.12	2136.54196040963	-0.643483662866976	0.0859476903994454	-7.48692210199436	7.05075207316972e-14	8.69676843372187e-13
